NodeID,X,Y
0,69.34848887618544,179.88296363651207
1,58.31699975470503,110.04987511037048
2,56.416776219465625,106.39000325434831
3,154.69843660086838,99.00137773161829
4,58.246050501441005,123.14622544437835
5,144.8912764076035,44.89502158568652
6,119.698736924379,203.90278605357605
7,18.300475827024997,102.16655238357045
8,152.98256960643602,106.40674410110095
9,202.4768979831437,124.28036412588862
10,166.73630795427096,156.23663887037245
11,24.699234009020586,85.4030146217957
12,25.474298877716294,103.40962225901272
13,148.78636036801376,18.809055065377024
14,81.3971005337923,37.25789614171178
15,144.1881275238953,65.41812905809334
16,55.80289199788474,34.20285667869764
17,199.5749627735617,101.54811693528913
18,69.43041551047759,74.37582043814515
19,59.066385677861376,94.7510630717373
20,120.85920550162919,153.32723687989017
21,73.87580318274557,167.89781906261095
22,106.48509560588373,53.42061347549194
23,62.521959350743025,137.60443432789987
24,188.22561178494718,74.67758484895444
25,25.543081392207924,119.8296928512033
26,133.8233979756886,131.34619598988635
27,114.88072228522455,199.81543861195516
28,143.6286948609216,126.37412010558718
29,188.950164770704,72.33695200529888
30,185.6896639300615,160.275431515091
31,192.93844605907685,142.8347107409415
32,175.07692943761123,59.99347000126482
33,28.66231093980106,131.17498380396026
34,156.79569807561546,102.3581904819679
35,72.38549838704085,115.74010031597196
36,99.86504323250412,109.37764763786888
37,71.1867405488629,38.69188090636635
38,112.6215877775635,13.028038861598205
39,74.10180056755452,167.12051739262284
40,182.56311713149768,122.59463609256595
41,100.91690747111906,117.5695878586901
42,130.2606570706947,199.24087605431885
43,172.1384871714622,165.37137711662578
44,97.48634468097357,126.79303056216541
45,125.01757744253052,71.05617496414854
46,107.31208537268766,11.21471420728551
47,118.02133760213836,119.41954677504533
48,67.51460731325048,39.93801522883997
49,66.69709426975074,113.89478893753886
50,128.13936893608627,29.462853193820465
51,76.31473797334235,42.87311541261748
52,79.08559326940184,101.19198337856294
53,171.81344982897943,175.35543057145685
54,102.9913869935407,29.258289811055292
55,56.06055990812925,153.4615958744395
56,10.27616618859878,111.08375983095283
57,151.02215507084867,138.96521521954497
58,87.96124248272523,191.4207902224079
59,117.99667148359363,47.01222027804214
60,140.77664487831052,147.46261185436333
61,207.13502198908915,117.33409240414748
62,137.82845661401845,140.81963355252563
63,64.48088906253415,43.277815689298706
64,108.47990620251879,25.56882451785289
65,117.1498769679319,103.41428449351868
66,140.10669729336763,61.83428038370173
67,163.5826858448247,103.98767179490915
68,43.46842028415571,133.02034771019333
69,83.36032766265897,39.5492820613879
70,122.4325729429907,120.17053959542771
71,146.85970496081703,73.96370603931257
72,81.2898357846245,64.50126911747844
73,101.15687120838074,63.50253706272321
74,31.171021851936715,99.69186471484028
75,12.963037693054645,85.25301731928067
76,79.80086383900165,122.20966301439005
77,122.36331863077592,155.0585167163873
78,51.220065474330845,181.1725445851271
79,167.69288765230868,63.41045315959735
80,121.52565948975423,206.66024375326973
81,66.67744469239048,136.04618390292802
82,152.6559479400439,50.757592455359195
83,61.11472591680178,126.04356272747418
84,139.86305782676277,161.79315525975682
85,200.0070474772993,140.99673746153113
86,186.73449583617827,136.38790059876425
87,165.39714939172705,189.10814968200165
88,170.49190848811287,81.63802076499059
89,76.94761069760034,122.25920188597021
90,105.11950130084081,21.96988428885804
91,111.60690785244603,32.718349225891245
92,66.28153907191347,57.389728390605214
93,120.20056757288113,135.95710139955858
94,52.40286154232495,113.14939812594884
95,134.78270831576097,19.547674203853944
96,106.06922948544604,27.91495137932263
97,137.46356454104492,192.1725404967438
98,109.94409310594095,60.39520367197237
99,30.11865592942027,163.59746529099232
100,153.32137496704,163.69336985790324
101,117.51799766281283,40.54446849282611
102,45.04613121527799,63.37367771192393
103,96.72331757149308,146.4678674105034
104,144.276534810307,139.88991528390932
105,105.62355273661923,26.605128020238283
106,117.86564024208998,106.50106710924024
107,21.79721737257539,63.00301274700831
108,53.566424365502684,130.7837524325392
109,176.53714086138808,44.17935490746375
110,143.93036112048503,153.8743654048128
111,40.1470252179476,67.26301646617375
112,128.6886804136799,152.54906495830193
113,60.579281385169985,66.207049349675
114,172.2755448851517,72.13715832441306
115,187.21224901266265,62.83968448509691
116,57.66077741975175,32.02758423178622
117,128.63455823200496,30.704253927307732
118,141.98490925859667,139.42322759851106
119,73.02864543994966,127.33961087307873
120,77.11156241446582,73.09340282895072
121,75.24827818580982,125.26859210574902
122,47.04595314114549,70.14666887263233
123,82.25336279732,88.56140730041392
124,43.381363334526256,135.7238897442536
125,159.8347018025499,127.95486843584773
126,43.59542812832238,155.3452060940599
127,155.1615108338606,132.65722339313638
128,134.70072925257992,105.60636215969188
129,117.87135115057045,107.97909445720016
130,142.62284696163894,181.93743628366295
131,68.20820387376783,114.30233927820063
132,72.70086704477299,39.401439803665895
133,105.02749807200185,119.42211522203996
134,98.25043288838677,23.8193418427346
135,39.470988538057725,69.59665623607296
136,150.6134102050235,88.98379742588567
137,38.83576389526692,57.99039731218458
138,152.7878439199025,151.04437229542057
139,39.719250573055135,81.64626517029247
140,54.11614239036009,58.76634143821372
141,202.4069132903726,99.35399822683831
142,198.21477668307062,92.11670174129519
143,165.43108951753942,172.0165360551634
144,81.25280387731691,143.9852333884555
145,12.821202928808873,108.33675528759356
146,166.24091993966306,134.18038004045908
147,205.810365898962,97.22182391495258
148,79.99475472386655,160.51119940173925
149,162.51087895500552,27.97437906897335
150,104.9873412384389,28.276387336524394
151,169.52685599383045,178.63631645498523
152,116.84444657795169,205.2596820547226
153,125.8838686108707,91.66135786684607
154,138.60244976243533,74.4888430329499
155,169.3691607679691,121.85143374706807
156,36.73153299058269,83.97698048835323
157,145.73804971621172,38.96246441808373
158,106.17448902789957,25.945616347310363
159,152.04795409751517,170.53475233776305
160,148.23634355965103,31.02571665369925
161,45.85677869678649,167.79500480233884
162,59.45081988396537,134.43543157901053
163,185.82245746138085,136.77654338540273
164,134.67561876199147,17.84197331010806
165,140.71915160885808,175.16532708684338
166,62.83791615558147,181.37837485842482
167,95.86226957942056,91.55616163499914
168,116.7036299913904,163.4225640450939
169,180.63318052082883,149.2036602785798
170,173.5702547261685,84.88450844286407
171,49.998383923750346,148.42045458736402
172,86.24164455434487,77.24066190520057
173,70.50112778277736,37.48024453184365
174,191.77903692621337,80.52270696722167
175,123.77368646292675,186.2950161486711
176,115.94201102613303,34.70615457859165
177,63.81363367588184,59.23362112042222
178,62.202018159002215,85.73956442190581
179,152.26194622710062,26.837951991626483
180,77.57086524447408,96.8059806152796
181,58.11981806306582,160.60775973414098
182,193.19140915149106,111.09991572123991
183,181.46079252592784,76.79903017739437
184,176.40598771107395,115.4341455596533
185,163.42837353265548,183.78275250199334
186,106.39431556220774,28.320510308887748
187,159.04879255891248,67.06000267767736
188,82.06169494817695,35.70729598183868
189,20.29176573579349,133.6448870205991
190,115.24447018418829,66.10742195723897
191,147.849664781524,192.15098842513066
192,62.4411797845513,123.56856772632872
193,49.87727910989505,46.252183106228976
194,181.25354522780142,171.95036056368616
195,15.272957566872549,136.58777608039898
196,55.384521979682205,182.03833037686678
197,60.460836588572164,147.14583842646178
198,54.81011786526596,87.37819470580935
199,73.48342373329825,140.1906983508317
200,174.64535200409415,144.89561469866527
201,76.19507432565968,99.54763828489587
202,50.83901061200213,103.08744062738924
203,186.45688909487797,157.3178223963503
204,86.72156296867742,139.12114113511976
205,166.02397986259126,57.205361637401495
206,117.93550979061588,115.86693953886471
207,106.18832111925228,24.268987097933774
208,67.47233859230637,186.1341679060667
209,158.30986167970397,108.93495016876956
210,56.96623821720256,168.0239940778158
211,147.63306949003726,26.82200804309366
212,78.03666527735588,102.32572297805075
213,145.3006264993317,20.348650484028695
214,174.0942810545509,56.62615856500402
215,136.12775629553835,186.03950667722853
216,90.7724745071065,110.41921507689143
217,55.64612255034073,174.89051387118752
218,125.6578526672707,43.437980100348454
219,89.03843007575492,74.80037105532989
220,72.64330272870924,93.25293900306194
221,133.16296042559486,13.545149585754245
222,133.69347021702305,97.28158138028854
223,69.31743662749618,90.45854425552885
224,14.854916260581476,136.71867366577618
225,130.42723913540388,64.1776826590232
226,49.16730451607528,168.15208456302526
227,81.72237433682076,23.110387997082015
228,59.64296679613356,176.1602898084539
229,116.24298770241934,126.72278154940827
230,117.23295492571039,196.82887341257714
231,89.0453196206318,115.54359077927913
232,57.503012427133314,167.2302158212147
233,122.80837903105694,75.83593838131486
234,38.9784103108329,110.72428141972527
235,81.59141646223489,98.2505007322302
236,61.261494312089866,30.143525424746997
237,23.543736236235517,102.28225347418746
238,107.52378319828338,185.4124975554758
239,61.077557673879156,112.12436338779344
240,160.68358026569132,117.3359210578307
241,157.69773795023795,87.60934511094223
242,65.6597829478596,108.441445641301
243,150.18708434847895,129.2278608950996
244,88.1792040626404,192.37702925643512
245,123.39159886074721,124.43633076359929
246,123.10454900452213,105.50906098464682
247,131.43881320670909,81.58376524145302
248,128.41651749520767,119.63023702769127
249,136.48401216757017,63.07090194723385
250,105.9789096156115,136.13087958717935
251,161.89917914409426,46.29122875805932
252,61.0180110054843,139.96740898637714
253,117.78615095801518,92.88637094653274
254,56.562588815741336,34.584772752163246
255,171.79488737885674,144.72763006327438
256,169.34497049736265,160.61141808104125
257,78.37457894495547,201.912771467161
258,116.89240254851848,13.937645599251766
259,54.296192432125494,133.23585770288543
260,32.14797843526728,63.261695321725185
261,30.524689506339698,157.4041480504901
262,42.18840781481019,55.4977253705402
263,168.95631406853266,179.08788742248163
264,18.858632169220797,119.38760201821862
265,148.14130290797385,139.99602805710867
266,79.14765466052869,201.13587510762557
267,48.134979323804686,176.33772463122006
268,178.1958985622339,97.72535065699152
269,59.109044041947804,149.8086831862695
270,98.66526334231371,60.312773998523205
271,83.34652488134937,42.135708544295696
272,127.86088799352271,165.63080369732805
273,42.87524426467219,105.51195035872395
274,91.34578354661568,147.52481649997117
275,125.26403546954177,195.50146013167472
276,114.47837292057666,186.0690335099799
277,143.11968006809602,55.790279598036825
278,125.32442435963205,177.57623679809478
279,73.88959097546243,61.66620452741497
280,45.44057226293083,108.35205707806284
281,173.46168638847212,176.68297791503625
282,169.28687230563247,85.74387101064804
283,149.15938872517464,175.05577507298557
284,91.67868349168522,77.22836450899543
285,80.81688064409447,17.8088299898278
286,67.00844883910592,71.77784924223818
287,111.50880155504892,95.67464797626316
288,196.04254387767747,102.64470874632784
289,141.19119523868844,131.39012468394282
290,94.7792164737325,151.45527319609235
291,43.135325259851285,135.26067457003148
292,58.576874844995864,87.61502647397405
293,58.359363980896006,184.2971649539789
294,154.13448416933414,56.8054649609078
295,90.87676120584808,37.62758000455952
296,45.330548981426084,126.58944614355967
297,137.80375851681174,155.90999507014726
298,192.13659218945145,114.5336954848404
299,132.19727761865533,196.53881728259572
300,12.055398271268672,113.35261880239685
301,18.087334035542995,76.51926041566372
302,92.59399516736974,65.88059308107034
303,148.37972753506193,140.09991220345483
304,79.48171322141222,55.92031955571979
305,30.77566790806489,85.10028269612997
306,155.73717290030893,153.6920288301611
307,44.56973708820806,37.30078196860832
308,178.7802547124695,154.04761963902087
309,106.4332822226326,92.17960188477386
310,143.79760753918444,101.69051841415099
311,103.2728039302342,172.84088973388808
312,57.803227087287276,142.51102354316112
313,125.27989751276334,201.5942896693353
314,100.10162908095705,202.62595129340534
315,79.3448437901945,123.37300387838329
316,102.63408101927405,154.18328425676833
317,63.0909964211752,56.88972467900327
318,73.86952513346122,188.7249757482196
319,59.22968435429004,114.25043635365404
320,52.93669756746663,140.63446661185858
321,108.34599293147897,143.95560916844087
322,11.159841800250561,117.79441204458486
323,77.0065319771039,56.96768711014073
324,137.22601010543588,64.51384081696399
325,106.96843556572178,83.04279592266788
326,177.5593092013687,50.69408486631628
327,140.48362242332072,143.0128541543733
328,109.82438847958544,31.594139545351425
329,100.36344643913125,126.98129642205699
330,169.1540793170434,73.6643031991425
331,102.8226124574186,10.289609719000865
332,108.85426415670037,86.91616469191067
333,82.27900911793752,176.46406544538996
334,175.52139976794462,138.81237904481193
335,47.0977568142131,171.0341695552045
336,118.91449758693608,188.8415103365114
337,174.5992397830558,164.47393495546007
338,195.24280274423745,150.1688219199046
339,77.6072505940133,112.86579306833198
340,138.2933793032592,134.56290011141542
341,73.36817982194657,30.73179715839875
342,123.05029474885475,26.49174802768792
343,143.20446614546404,22.94585080453004
344,33.98363993986273,119.5423193378748
345,35.633430897526054,74.77173511442267
346,22.063224397059585,139.14007447977474
347,150.89038603798323,172.38257197566708
348,64.36247936067126,75.2634680910131
349,159.16344134820332,65.21004537409517
350,33.03384990787056,106.7625711615945
351,168.71995031632667,123.12118542067073
352,179.99466223422337,98.4081961625667
353,174.09324043645663,49.55221252910612
354,80.78220596693178,199.18208656253697
355,168.90010869885296,171.0144671339732
356,98.9443147227866,60.199496645705686
357,91.79678401923749,192.54531005761265
358,133.35645426434286,133.94599762420552
359,131.07380539567401,16.581342258581273
360,109.94518766807627,186.1251149929003
361,157.46568544509051,63.622251027474775
362,180.35065801171,105.43325382668563
363,62.731654206030484,58.13328544575471
364,132.17341949072443,109.7906041117094
365,32.200920022118254,115.96468451422945
366,78.43697343948759,98.7820410374258
367,29.27387574610708,75.286702362681
368,115.22361961743458,15.415044608262562
369,116.30231544943753,76.62898140070935
370,122.37608402603314,15.745788583049588
371,84.59807338544283,184.06160604283582
372,136.21096856752723,34.20253313541458
373,67.0934857986405,66.46298556236914
374,133.986069383472,69.99436943513493
375,66.41239622716782,28.125596446538154
376,116.86844124173318,108.26985669199486
377,116.07319289447652,102.86676176706898
378,120.6782706563665,36.955533236497075
379,191.00909802797375,95.72269763224207
380,182.28706934709774,70.67289922869207
381,100.7175412704112,128.29827248386616
382,98.45082189340056,185.30169186647237
383,46.787760791459256,165.83524386267004
384,26.475565278938788,64.34952221427564
385,50.44765876123336,128.8753868361717
386,202.0684716955639,82.56638728996819
387,102.9973007386617,68.64690962432421
388,95.0838568953096,32.213219948142225
389,98.91598118818965,116.17069590288428
390,137.5636818576595,128.00923410645288
391,113.7126267951528,115.44593272217716
392,140.93771670441168,84.03070412584854
393,148.7233710918472,40.297758935905534
394,31.05936164786587,81.73097741221963
395,60.97289887179489,105.93435338364796
396,153.9462438831674,132.3111081695103
397,130.40581265599803,36.304127774258745
398,118.61444780750018,76.72484776593177
399,143.42961883089515,115.30533310259692
400,154.74043087941752,102.35116618349393
401,162.80743846543078,90.19334234026151
402,105.71356595532629,54.13541047890664
403,58.56470781530079,144.16761296016247
404,182.07696409387944,97.49498116901559
405,186.46591658590634,79.81162539459743
406,31.244929759299822,103.13794239823463
407,133.0385680659606,30.519574842540848
408,70.68600975676813,39.271393111386914
409,89.78090579743777,93.41051410127157
410,37.95470483039823,90.97268731488172
411,18.951322754687524,69.53561403984294
412,184.89186751811042,57.364623696776846
413,126.35088924024825,200.27614861998046
414,138.15297675489856,137.0120989787194
415,123.02926610858941,199.4111920741603
416,147.431925263621,31.737350857581774
417,99.43480404405275,12.374732848811405
418,122.40606354352899,50.26280644249684
419,118.51964117386976,197.6258068136281
420,183.48508954240003,62.08281957690427
421,139.315069428354,83.50798632824907
422,108.75481269900338,87.85825524884223
423,111.99363673713955,160.99974741989442
424,23.31638509245451,109.08686038910639
425,198.19838760323174,69.71649341991079
426,154.55553920840813,52.566281281256266
427,74.44547701507187,104.53070625528873
428,21.993711475764997,105.73786733469773
429,53.79717732337177,183.59647200051603
430,59.717699561907416,182.44953161515326
431,199.75672716547479,136.63364065820087
432,157.2247164796825,126.92363856211142
433,47.73384776564574,104.47146394950241
434,43.206362267867945,148.3129485900941
435,73.3090051554014,67.33852493609297
436,152.32229340162897,177.92735078426654
437,91.23963691323348,183.17673589417052
438,86.10173987625963,86.1979139917719
439,46.457702942559244,47.30269439277655
440,17.746376309644575,98.03083079425313
441,84.00354605673473,33.013301860181215
442,125.60144309147735,136.891396369106
443,102.39339269431918,63.7849844821831
444,111.34506120356733,185.31249449426517
445,95.02014717120053,128.76351342323778
446,73.24751756767489,134.52453323845097
447,75.1365302893883,22.342088457283154
448,47.92491011191678,62.5702349174512
449,143.59371800378844,60.15758406963588
450,185.4597324209231,50.17346073059
451,148.2450843219954,187.4547475903683
452,118.80743983662106,41.87133420944015
453,36.254931630641636,137.5628956803236
454,153.48588130075842,72.20706718618565
455,59.22001261778075,41.76604431386983
456,55.18721189350599,141.34129778308346
457,87.69101345847764,188.05716730355857
458,111.96163362766777,50.643461217309316
459,103.58548538796394,175.0559304037514
460,52.86934922596809,186.80174954902697
461,108.8809699183105,157.82485748715658
462,69.29375897648049,51.11173981528313
463,108.50112644562336,205.21282054031883
464,84.160525366303,139.36302365721852
465,104.43842099105869,207.3552416782444
466,39.171499522795415,84.2534258722172
467,201.2292374170025,75.02004442385785
468,134.5752712301352,116.26684940761231
469,189.7810993991497,151.7830503955733
470,159.83198327586726,84.31612896232126
471,69.34214084516964,157.83766386498974
472,66.32297572868856,103.27365953457617
473,152.38080714601244,148.03769985147426
474,107.0850119234898,48.93925494238438
475,157.2918429824981,87.47974015150936
476,94.78096532492619,139.72580839864557
477,201.41408705807567,84.68029939039813
478,106.07802335772192,75.41316842895372
479,160.9543272609029,169.57174346673827
480,120.39983163725978,180.5463804902418
481,72.39198802980576,128.73201937319837
482,78.19509255643058,141.83586868694647
483,101.04063098268578,75.2385221722079
484,178.31180022569015,175.45122859658136
485,60.64022351039423,39.1218452243796
486,120.00408401821704,91.51396023681197
487,152.3403901975035,52.58468237166005
488,177.84453053965098,82.71493496073487
489,190.54941884043728,127.44410389737263
490,34.83333954128173,148.88756450062797
491,164.0610094410309,85.86098699125847
492,77.07637013429957,200.99978865439624
493,73.59827045841202,124.40654829772821
494,101.39556263718909,21.540004877589496
495,36.06477205493344,65.98493504593483
496,188.8027871098014,98.56767091878926
497,114.6187983398729,120.50157959969222
498,165.69996281456463,57.31437507336575
499,71.68850307625345,75.66954503502848
500,43.47012450971478,162.9114529922092
